country,station,ds,y,elevation,coord,lat,lon
Algeria,El Golea,2019-02-01,11,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-03-01,15.95,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-04-01,21.1,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-05-01,25.85,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-06-01,32.15,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-07-01,35.15,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-08-01,35.25,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-09-01,30.45,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-10-01,22.7,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-11-01,14.8,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2019-12-01,12.25,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2020-01-01,9.4,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2020-02-01,14.45,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2020-03-01,17.65,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,El Golea,2020-04-01,22.85,397,"2.867 E, 30.567 N",2.8667,30.5667
Algeria,Bechar,1951-01-01,8.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-02-01,11.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-03-01,16.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-04-01,20.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-05-01,21.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-06-01,29.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-07-01,33.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-08-01,32.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-09-01,27.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-10-01,18.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-11-01,14.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1951-12-01,9.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-01-01,7.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-02-01,10.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-03-01,17.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-04-01,16.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-05-01,23.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-06-01,31.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-07-01,32.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-08-01,32.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-09-01,26.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-10-01,22.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-11-01,15.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1952-12-01,10.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-01-01,8.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-02-01,9.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-03-01,11.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-04-01,21.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-05-01,24.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-06-01,26.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-07-01,32.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-08-01,31.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-09-01,25.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-10-01,19.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-11-01,13.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1953-12-01,10.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-01-01,8.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-02-01,9.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-03-01,14.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-04-01,16.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-05-01,24.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-06-01,29.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-07-01,31.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-08-01,31.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-09-01,28.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-10-01,20.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-11-01,15.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1954-12-01,9.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-01-01,12.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-02-01,13.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-03-01,15.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-04-01,19.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-05-01,25.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-06-01,28.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-07-01,33.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-08-01,32.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-09-01,27.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-10-01,20.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-11-01,16.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1955-12-01,10.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-01-01,9.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-02-01,8.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-03-01,14.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-04-01,17.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-05-01,23.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-06-01,28.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-07-01,32.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-08-01,31.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-09-01,27.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-10-01,21.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-11-01,11.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1956-12-01,7.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-01-01,7.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-02-01,13.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-03-01,16.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-04-01,16.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-05-01,23.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-06-01,27.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-07-01,32.39,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-08-01,31.29,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-09-01,28.04,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-10-01,18.95,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-11-01,13.47,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1957-12-01,7.18,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-01-01,8.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-02-01,12.96,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-03-01,16.8,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-04-01,17.31,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-05-01,24.95,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-06-01,28.07,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-07-01,33.14,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-08-01,31.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-09-01,27.93,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-10-01,20.68,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-11-01,12.57,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1958-12-01,11.36,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-01-01,10.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-02-01,8.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-03-01,15.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-04-01,19.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-05-01,22.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-06-01,28.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-07-01,33.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-08-01,31.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-09-01,26.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-10-01,21.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-11-01,13.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1959-12-01,11.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-01-01,9.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-02-01,14.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-03-01,16.31,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-04-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-05-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-06-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-07-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-08-01,33.39,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-09-01,27.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-10-01,21.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-11-01,16.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1960-12-01,7.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-01-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-02-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-03-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-04-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-05-01,25.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-06-01,27.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-07-01,33.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-08-01,32.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-09-01,27.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-10-01,20.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-11-01,15.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1961-12-01,10.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-01-01,10.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-02-01,9.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-03-01,14.72,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-04-01,19.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-05-01,24.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-06-01,28.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-07-01,32.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-08-01,31.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-09-01,27.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-10-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-11-01,12.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1962-12-01,8.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-01-01,10.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-02-01,11.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-03-01,15.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-04-01,19.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-05-01,20.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-06-01,27.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-07-01,32.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-08-01,33.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-09-01,26.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-10-01,20.22,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-11-01,15.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1963-12-01,10.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-01-01,7.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-02-01,12.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-03-01,16.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-04-01,17.32,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-05-01,26.52,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-06-01,29.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-07-01,32.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-08-01,31.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-09-01,27.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-10-01,20.82,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-11-01,12.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1964-12-01,7.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-01-01,8.62,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-02-01,11.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-03-01,16.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-04-01,17.02,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-05-01,25.12,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-06-01,28.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-07-01,33.92,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-08-01,30.21,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-09-01,25.01,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-10-01,19.38,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-11-01,13.81,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1965-12-01,10.13,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-01-01,10.58,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-02-01,14,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-03-01,13.17,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-04-01,19.89,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-05-01,23.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-06-01,29.25,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-07-01,32.6,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-08-01,32.74,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-09-01,27.21,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-10-01,18.6,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-11-01,10.74,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1966-12-01,7.79,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-01-01,7.94,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-02-01,11.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-03-01,16.1,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-04-01,16.81,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-05-01,23.23,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-06-01,26.26,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-07-01,31.54,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-08-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-09-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-10-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-11-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1967-12-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-01-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-02-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-03-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-04-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-05-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-06-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-07-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-08-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-09-01,28.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-10-01,21.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-11-01,14.76,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1968-12-01,8.96,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-01-01,10.36,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-02-01,13.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-03-01,17.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-04-01,17.16,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-05-01,23.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-06-01,27.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-07-01,30.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-08-01,31.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-09-01,25.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-10-01,19.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-11-01,14.76,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1969-12-01,7.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-01-01,10.36,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-02-01,11.96,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-03-01,14.86,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-04-01,18.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-05-01,22.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-06-01,27.86,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-07-01,31.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-08-01,32.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-09-01,27.46,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-10-01,18.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-11-01,13.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1970-12-01,7.96,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-01-01,8.76,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-02-01,10.16,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-03-01,13.16,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-04-01,20.86,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-05-01,20.26,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-06-01,27.86,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-07-01,31.86,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-08-01,31.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-09-01,26.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-10-01,20.36,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-11-01,11.16,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1971-12-01,8.16,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-01-01,8.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-02-01,11.26,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-03-01,13.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-04-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-05-01,20.56,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-06-01,28.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-07-01,,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-08-01,31.66,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-09-01,25.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-10-01,19.36,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-11-01,14.76,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1972-12-01,7.06,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-01-01,8.27,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-02-01,9.51,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-03-01,14,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-04-01,18.38,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-05-01,26.42,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-06-01,28.21,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-07-01,32.97,811.1,"-2.27 E, 31.646 N",-2.27,31.646
Algeria,Bechar,1973-08-01,30.73,811.1,"-2.27 E, 31.646 N",-2.27,31.646
